# Coding: utf-8
# File format version: 2
# Title: CAMS Radiation Service v4.6 all-sky irradiation (derived from satellite data).
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level.
#           Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (Meteosat Second Generation satellite coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-radiation-service
# Date begin (ISO 8601): 2023-01-01T00:00:00.0
# Date end (ISO 8601): 2023-01-03T00:00:00.0
# Latitude (positive North, ISO 19115): 56.0000
# Longitude (positive East, ISO 19115): -1.6000
# Altitude (m): 0.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 0 day 0 h 1 min 0 s
# noValue: nan
# File generated on: 2023-08-04
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
# 7. GHI. Global irradiation on horizontal plane at ground level (Wh/m2)
# 8. BHI. Beam irradiation on horizontal plane at ground level (Wh/m2)
# 9. DHI. Diffuse irradiation on horizontal plane at ground level (Wh/m2)
#10. BNI. Beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#11. Reliability. Proportion of reliable data in the summarization (0-1)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2023-01-02T11:22:00.0/2023-01-02T11:23:00.0;4.2483;2.6841;2.0483;0.6358;11.3127;2.6841;2.0483;0.6358;11.3127;1.0000
2023-01-02T11:23:00.0/2023-01-02T11:24:00.0;4.2591;2.6926;2.0558;0.6368;11.3253;2.6926;2.0558;0.6368;11.3253;1.0000
2023-01-02T11:24:00.0/2023-01-02T11:25:00.0;4.2697;2.7009;2.0631;0.6378;11.3377;2.7009;2.0631;0.6378;11.3377;1.0000
2023-01-02T11:25:00.0/2023-01-02T11:26:00.0;4.2801;2.7091;2.0703;0.6388;11.3497;2.7091;2.0703;0.6388;11.3497;1.0000
2023-01-02T11:26:00.0/2023-01-02T11:27:00.0;4.2903;2.7171;2.0774;0.6397;11.3615;2.7171;2.0774;0.6397;11.3615;1.0000
2023-01-02T11:27:00.0/2023-01-02T11:28:00.0;4.3002;2.7250;2.0843;0.6407;11.3729;2.7250;2.0843;0.6407;11.3729;1.0000
2023-01-02T11:28:00.0/2023-01-02T11:29:00.0;4.3099;2.7326;2.0911;0.6416;11.3841;2.7326;2.0911;0.6416;11.3841;1.0000
2023-01-02T11:29:00.0/2023-01-02T11:30:00.0;4.3194;2.7401;2.0976;0.6424;11.3949;2.7401;2.0976;0.6424;11.3949;1.0000
2023-01-02T11:30:00.0/2023-01-02T11:31:00.0;4.3286;2.7474;2.1041;0.6433;11.4054;2.7474;2.1041;0.6433;11.4054;1.0000
2023-01-02T11:31:00.0/2023-01-02T11:32:00.0;4.3376;2.7545;2.1104;0.6441;11.4157;2.7545;2.1104;0.6441;11.4157;1.0000
2023-01-02T11:32:00.0/2023-01-02T11:33:00.0;4.3464;2.7614;2.1165;0.6450;11.4256;2.7614;2.1165;0.6450;11.4256;1.0000
2023-01-02T11:33:00.0/2023-01-02T11:34:00.0;4.3550;2.7682;2.1224;0.6458;11.4353;2.7682;2.1224;0.6458;11.4353;1.0000
2023-01-02T11:34:00.0/2023-01-02T11:35:00.0;4.3633;2.7748;2.1282;0.6465;11.4447;2.7748;2.1282;0.6465;11.4447;1.0000
2023-01-02T11:35:00.0/2023-01-02T11:36:00.0;4.3714;2.7812;2.1339;0.6473;11.4537;2.7812;2.1339;0.6473;11.4537;1.0000
2023-01-02T11:36:00.0/2023-01-02T11:37:00.0;4.3793;2.7874;2.1394;0.6480;11.4625;2.7874;2.1394;0.6480;11.4625;1.0000
2023-01-02T11:37:00.0/2023-01-02T11:38:00.0;4.3870;2.7935;2.1447;0.6488;11.4710;2.7935;2.1447;0.6488;11.4710;1.0000
2023-01-02T11:38:00.0/2023-01-02T11:39:00.0;4.3944;2.7993;2.1499;0.6495;11.4793;2.7993;2.1499;0.6495;11.4793;1.0000
2023-01-02T11:39:00.0/2023-01-02T11:40:00.0;4.4016;2.8050;2.1549;0.6501;11.4872;2.8050;2.1549;0.6501;11.4872;1.0000
2023-01-02T11:40:00.0/2023-01-02T11:41:00.0;4.4086;2.8105;2.1597;0.6508;11.4949;2.8105;2.1597;0.6508;11.4949;1.0000
2023-01-02T11:41:00.0/2023-01-02T11:42:00.0;4.4153;2.8159;2.1644;0.6514;11.5022;2.8159;2.1644;0.6514;11.5022;1.0000
2023-01-02T11:42:00.0/2023-01-02T11:43:00.0;4.4218;2.8210;2.1690;0.6520;11.5093;2.8210;2.1690;0.6520;11.5093;1.0000
2023-01-02T11:43:00.0/2023-01-02T11:44:00.0;4.4281;2.8260;2.1733;0.6526;11.5161;2.8260;2.1733;0.6526;11.5161;1.0000
2023-01-02T11:44:00.0/2023-01-02T11:45:00.0;4.4342;2.8308;2.1775;0.6532;11.5227;2.8308;2.1775;0.6532;11.5227;1.0000
2023-01-02T11:45:00.0/2023-01-02T11:46:00.0;4.4400;2.8354;2.1816;0.6538;11.5289;2.8354;2.1816;0.6538;11.5289;1.0000
2023-01-02T11:46:00.0/2023-01-02T11:47:00.0;4.4456;2.8398;2.1855;0.6543;11.5349;2.8398;2.1855;0.6543;11.5349;1.0000
2023-01-02T11:47:00.0/2023-01-02T11:48:00.0;4.4510;2.8440;2.1892;0.6548;11.5406;2.8440;2.1892;0.6548;11.5406;1.0000
2023-01-02T11:48:00.0/2023-01-02T11:49:00.0;4.4561;2.8481;2.1928;0.6553;11.5461;2.8481;2.1928;0.6553;11.5461;1.0000
2023-01-02T11:49:00.0/2023-01-02T11:50:00.0;4.4611;2.8520;2.1962;0.6558;11.5512;2.8520;2.1962;0.6558;11.5512;1.0000
2023-01-02T11:50:00.0/2023-01-02T11:51:00.0;4.4657;2.8557;2.1994;0.6563;11.5561;2.8557;2.1994;0.6563;11.5561;1.0000
2023-01-02T11:51:00.0/2023-01-02T11:52:00.0;4.4702;2.8592;2.2025;0.6567;11.5607;2.8592;2.2025;0.6567;11.5607;1.0000
2023-01-02T11:52:00.0/2023-01-02T11:53:00.0;4.4744;2.8625;2.2054;0.6571;11.5651;2.8625;2.2054;0.6571;11.5651;1.0000
2023-01-02T11:53:00.0/2023-01-02T11:54:00.0;4.4784;2.8657;2.2082;0.6575;11.5692;2.8657;2.2082;0.6575;11.5692;1.0000
2023-01-02T11:54:00.0/2023-01-02T11:55:00.0;4.4822;2.8686;2.2107;0.6579;11.5730;2.8686;2.2107;0.6579;11.5730;1.0000
2023-01-02T11:55:00.0/2023-01-02T11:56:00.0;4.4857;2.8714;2.2132;0.6583;11.5765;2.8714;2.2132;0.6583;11.5765;1.0000
2023-01-02T11:56:00.0/2023-01-02T11:57:00.0;4.4891;2.8740;2.2154;0.6586;11.5798;2.8740;2.2154;0.6586;11.5798;1.0000
2023-01-02T11:57:00.0/2023-01-02T11:58:00.0;4.4921;2.8764;2.2175;0.6589;11.5828;2.8764;2.2175;0.6589;11.5828;1.0000
2023-01-02T11:58:00.0/2023-01-02T11:59:00.0;4.4950;2.8787;2.2195;0.6592;11.5856;2.8787;2.2195;0.6592;11.5856;1.0000
2023-01-02T11:59:00.0/2023-01-02T12:00:00.0;4.4976;2.8807;2.2212;0.6595;11.5880;2.8807;2.2212;0.6595;11.5880;1.0000
2023-01-02T12:00:00.0/2023-01-02T12:01:00.0;4.5000;2.8826;2.2228;0.6597;11.5901;2.8826;2.2228;0.6597;11.5901;1.0000
2023-01-02T12:01:00.0/2023-01-02T12:02:00.0;4.5022;2.8842;2.2242;0.6600;11.5919;2.8842;2.2242;0.6600;11.5919;1.0000
2023-01-02T12:02:00.0/2023-01-02T12:03:00.0;4.5041;2.8856;2.2255;0.6602;11.5934;2.8856;2.2255;0.6602;11.5934;1.0000
2023-01-02T12:03:00.0/2023-01-02T12:04:00.0;4.5058;2.8869;2.2265;0.6603;11.5946;2.8869;2.2265;0.6603;11.5946;1.0000
2023-01-02T12:04:00.0/2023-01-02T12:05:00.0;4.5073;2.8879;2.2274;0.6605;11.5955;2.8879;2.2274;0.6605;11.5955;1.0000
2023-01-02T12:05:00.0/2023-01-02T12:06:00.0;4.5085;2.8888;2.2282;0.6606;11.5962;2.8888;2.2282;0.6606;11.5962;1.0000
2023-01-02T12:06:00.0/2023-01-02T12:07:00.0;4.5095;2.8895;2.2288;0.6607;11.5966;2.8895;2.2288;0.6607;11.5966;1.0000
2023-01-02T12:07:00.0/2023-01-02T12:08:00.0;4.5103;2.8900;2.2292;0.6608;11.5968;2.8900;2.2292;0.6608;11.5968;1.0000
2023-01-02T12:08:00.0/2023-01-02T12:09:00.0;4.5109;2.8904;2.2294;0.6609;11.5967;2.8904;2.2294;0.6609;11.5967;1.0000
2023-01-02T12:09:00.0/2023-01-02T12:10:00.0;4.5112;2.8905;2.2295;0.6610;11.5963;2.8905;2.2295;0.6610;11.5963;1.0000
2023-01-02T12:10:00.0/2023-01-02T12:11:00.0;4.5113;2.8905;2.2295;0.6610;11.5957;2.8905;2.2295;0.6610;11.5957;1.0000
2023-01-02T12:11:00.0/2023-01-02T12:12:00.0;4.5112;2.8903;2.2292;0.6610;11.5948;2.8903;2.2292;0.6610;11.5948;1.0000
2023-01-02T12:12:00.0/2023-01-02T12:13:00.0;4.5108;2.8899;2.2288;0.6610;11.5936;2.8899;2.2288;0.6610;11.5936;1.0000
2023-01-02T12:13:00.0/2023-01-02T12:14:00.0;4.5102;2.8893;2.2282;0.6610;11.5922;2.8893;2.2282;0.6610;11.5922;1.0000
2023-01-02T12:14:00.0/2023-01-02T12:15:00.0;4.5094;2.8885;2.2275;0.6610;11.5905;2.8885;2.2275;0.6610;11.5905;1.0000
2023-01-02T12:15:00.0/2023-01-02T12:16:00.0;4.5083;2.8875;2.2266;0.6609;11.5885;2.8875;2.2266;0.6609;11.5885;1.0000
2023-01-02T12:16:00.0/2023-01-02T12:17:00.0;4.5070;2.8864;2.2256;0.6609;11.5863;2.8864;2.2256;0.6609;11.5863;1.0000
2023-01-02T12:17:00.0/2023-01-02T12:18:00.0;4.5055;2.8851;2.2243;0.6608;11.5838;2.8851;2.2243;0.6608;11.5838;1.0000
2023-01-02T12:18:00.0/2023-01-02T12:19:00.0;4.5038;2.8836;2.2229;0.6607;11.5811;2.8836;2.2229;0.6607;11.5811;1.0000
2023-01-02T12:19:00.0/2023-01-02T12:20:00.0;4.5018;2.8819;2.2214;0.6605;11.5781;2.8819;2.2214;0.6605;11.5781;1.0000
2023-01-02T12:20:00.0/2023-01-02T12:21:00.0;4.4996;2.8800;2.2197;0.6604;11.5748;2.8800;2.2197;0.6604;11.5748;1.0000
2023-01-02T12:21:00.0/2023-01-02T12:22:00.0;4.4972;2.8780;2.2178;0.6602;11.5712;2.8780;2.2178;0.6602;11.5712;1.0000
2023-01-02T12:22:00.0/2023-01-02T12:23:00.0;4.4945;2.8757;2.2157;0.6600;11.5674;2.8757;2.2157;0.6600;11.5674;1.0000
2023-01-02T12:23:00.0/2023-01-02T12:24:00.0;4.4916;2.8733;2.2135;0.6598;11.5634;2.8733;2.2135;0.6598;11.5634;1.0000
2023-01-02T12:24:00.0/2023-01-02T12:25:00.0;4.4885;2.8707;2.2112;0.6596;11.5590;2.8707;2.2112;0.6596;11.5590;1.0000
2023-01-02T12:25:00.0/2023-01-02T12:26:00.0;4.4851;2.8679;2.2086;0.6593;11.5544;2.8679;2.2086;0.6593;11.5544;1.0000
2023-01-02T12:26:00.0/2023-01-02T12:27:00.0;4.4816;2.8650;2.2059;0.6590;11.5495;2.8650;2.2059;0.6590;11.5495;1.0000
2023-01-02T12:27:00.0/2023-01-02T12:28:00.0;4.4778;2.8618;2.2031;0.6588;11.5444;2.8618;2.2031;0.6588;11.5444;1.0000
2023-01-02T12:28:00.0/2023-01-02T12:29:00.0;4.4737;2.8585;2.2001;0.6584;11.5389;2.8585;2.2001;0.6584;11.5389;1.0000
2023-01-02T12:29:00.0/2023-01-02T12:30:00.0;4.4694;2.8550;2.1969;0.6581;11.5332;2.8550;2.1969;0.6581;11.5332;1.0000
2023-01-02T12:30:00.0/2023-01-02T12:31:00.0;4.4649;2.8513;2.1935;0.6578;11.5273;2.8513;2.1935;0.6578;11.5273;1.0000
2023-01-02T12:31:00.0/2023-01-02T12:32:00.0;4.4602;2.8474;2.1900;0.6574;11.5210;2.8474;2.1900;0.6574;11.5210;1.0000
2023-01-02T12:32:00.0/2023-01-02T12:33:00.0;4.4553;2.8434;2.1864;0.6570;11.5145;2.8434;2.1864;0.6570;11.5145;1.0000
2023-01-02T12:33:00.0/2023-01-02T12:34:00.0;4.4501;2.8391;2.1825;0.6566;11.5077;2.8391;2.1825;0.6566;11.5077;1.0000
2023-01-02T12:34:00.0/2023-01-02T12:35:00.0;4.4447;2.8347;2.1785;0.6562;11.5007;2.8347;2.1785;0.6562;11.5007;1.0000
2023-01-02T12:35:00.0/2023-01-02T12:36:00.0;4.4390;2.8301;2.1744;0.6557;11.4934;2.8301;2.1744;0.6557;11.4934;1.0000
2023-01-02T12:36:00.0/2023-01-02T12:37:00.0;4.4331;2.8253;2.1701;0.6553;11.4857;2.8253;2.1701;0.6553;11.4857;1.0000
2023-01-02T12:37:00.0/2023-01-02T12:38:00.0;4.4270;2.8204;2.1656;0.6548;11.4778;2.8204;2.1656;0.6548;11.4778;1.0000
2023-01-02T12:38:00.0/2023-01-02T12:39:00.0;4.4207;2.8152;2.1610;0.6543;11.4697;2.8152;2.1610;0.6543;11.4697;1.0000
2023-01-02T12:39:00.0/2023-01-02T12:40:00.0;4.4142;2.8099;2.1562;0.6537;11.4612;2.8099;2.1562;0.6537;11.4612;1.0000
2023-01-02T12:40:00.0/2023-01-02T12:41:00.0;4.4074;2.8044;2.1512;0.6532;11.4525;2.8044;2.1512;0.6532;11.4525;1.0000
2023-01-02T12:41:00.0/2023-01-02T12:42:00.0;4.4004;2.7987;2.1461;0.6526;11.4435;2.7987;2.1461;0.6526;11.4435;1.0000
2023-01-02T12:42:00.0/2023-01-02T12:43:00.0;4.3931;2.7928;2.1408;0.6520;11.4342;2.7928;2.1408;0.6520;11.4342;1.0000
2023-01-02T12:43:00.0/2023-01-02T12:44:00.0;4.3857;2.7868;2.1354;0.6514;11.4246;2.7868;2.1354;0.6514;11.4246;1.0000
2023-01-02T12:44:00.0/2023-01-02T12:45:00.0;4.3780;2.7806;2.1298;0.6508;11.4147;2.7806;2.1298;0.6508;11.4147;1.0000
2023-01-02T12:45:00.0/2023-01-02T12:46:00.0;4.3700;2.7742;2.1240;0.6501;11.4045;2.7742;2.1240;0.6501;11.4045;1.0000
2023-01-02T12:46:00.0/2023-01-02T12:47:00.0;4.3619;2.7676;2.1181;0.6495;11.3941;2.7676;2.1181;0.6495;11.3941;1.0000
2023-01-02T12:47:00.0/2023-01-02T12:48:00.0;4.3535;2.7609;2.1121;0.6488;11.3833;2.7609;2.1121;0.6488;11.3833;1.0000
2023-01-02T12:48:00.0/2023-01-02T12:49:00.0;4.3449;2.7539;2.1059;0.6481;11.3723;2.7539;2.1059;0.6481;11.3723;1.0000
2023-01-02T12:49:00.0/2023-01-02T12:50:00.0;4.3361;2.7468;2.0995;0.6473;11.3610;2.7468;2.0995;0.6473;11.3610;1.0000
2023-01-02T12:50:00.0/2023-01-02T12:51:00.0;4.3270;2.7395;2.0930;0.6466;11.3493;2.7395;2.0930;0.6466;11.3493;1.0000
2023-01-02T12:51:00.0/2023-01-02T12:52:00.0;4.3177;2.7321;2.0863;0.6458;11.3374;2.7321;2.0863;0.6458;11.3374;1.0000
2023-01-02T12:52:00.0/2023-01-02T12:53:00.0;4.3082;2.7244;2.0794;0.6450;11.3252;2.7244;2.0794;0.6450;11.3252;1.0000
2023-01-02T12:53:00.0/2023-01-02T12:54:00.0;4.2985;2.7166;2.0724;0.6442;11.3126;2.7166;2.0724;0.6442;11.3126;1.0000
2023-01-02T12:54:00.0/2023-01-02T12:55:00.0;4.2885;2.7086;2.0653;0.6433;11.2998;2.7086;2.0653;0.6433;11.2998;1.0000
2023-01-02T12:55:00.0/2023-01-02T12:56:00.0;4.2783;2.7004;2.0580;0.6425;11.2867;2.7004;2.0580;0.6425;11.2867;1.0000
2023-01-02T12:56:00.0/2023-01-02T12:57:00.0;4.2679;2.6921;2.0505;0.6416;11.2732;2.6921;2.0505;0.6416;11.2732;1.0000
2023-01-02T12:57:00.0/2023-01-02T12:58:00.0;4.2573;2.6836;2.0429;0.6407;11.2594;2.6836;2.0429;0.6407;11.2594;1.0000
2023-01-02T12:58:00.0/2023-01-02T12:59:00.0;4.2464;2.6749;2.0352;0.6397;11.2454;2.6749;2.0352;0.6397;11.2454;1.0000
2023-01-02T12:59:00.0/2023-01-02T13:00:00.0;4.2353;2.6660;2.0272;0.6388;11.2310;2.6660;2.0272;0.6388;11.2310;1.0000
2023-01-02T13:00:00.0/2023-01-02T13:01:00.0;4.2240;2.6570;2.0192;0.6378;11.2162;2.6570;2.0192;0.6378;11.2162;1.0000
2023-01-02T13:01:00.0/2023-01-02T13:02:00.0;4.2125;2.6478;2.0110;0.6368;11.2012;2.6478;2.0110;0.6368;11.2012;1.0000
2023-01-02T13:02:00.0/2023-01-02T13:03:00.0;4.2007;2.6384;2.0026;0.6358;11.1859;2.6384;2.0026;0.6358;11.1859;1.0000
2023-01-02T13:03:00.0/2023-01-02T13:04:00.0;4.1887;2.6288;1.9941;0.6348;11.1702;2.6288;1.9941;0.6348;11.1702;1.0000
2023-01-02T13:04:00.0/2023-01-02T13:05:00.0;4.1765;2.6191;1.9854;0.6337;11.1542;2.6191;1.9854;0.6337;11.1542;1.0000
2023-01-02T13:05:00.0/2023-01-02T13:06:00.0;4.1641;2.6092;1.9766;0.6326;11.1378;2.6092;1.9766;0.6326;11.1378;1.0000
2023-01-02T13:06:00.0/2023-01-02T13:07:00.0;4.1514;2.5991;1.9677;0.6315;11.1212;2.5991;1.9677;0.6315;11.1212;1.0000
2023-01-02T13:07:00.0/2023-01-02T13:08:00.0;4.1386;2.5889;1.9586;0.6304;11.1042;2.5889;1.9586;0.6304;11.1042;1.0000
2023-01-02T13:08:00.0/2023-01-02T13:09:00.0;4.1254;2.5785;1.9493;0.6292;11.0868;2.5785;1.9493;0.6292;11.0868;1.0000
2023-01-02T13:09:00.0/2023-01-02T13:10:00.0;4.1121;2.5679;1.9399;0.6280;11.0691;2.5679;1.9399;0.6280;11.0691;1.0000
2023-01-02T13:10:00.0/2023-01-02T13:11:00.0;4.0986;2.5572;1.9304;0.6268;11.0511;2.5572;1.9304;0.6268;11.0511;1.0000
2023-01-02T13:11:00.0/2023-01-02T13:12:00.0;4.0848;2.5463;1.9207;0.6256;11.0327;2.5463;1.9207;0.6256;11.0327;1.0000
2023-01-02T13:12:00.0/2023-01-02T13:13:00.0;4.0708;2.5352;1.9109;0.6243;11.0140;2.5352;1.9109;0.6243;11.0140;1.0000
2023-01-02T13:13:00.0/2023-01-02T13:14:00.0;4.0566;2.5239;1.9009;0.6230;10.9949;2.5239;1.9009;0.6230;10.9949;1.0000
2023-01-02T13:14:00.0/2023-01-02T13:15:00.0;4.0422;2.5125;1.8908;0.6217;10.9755;2.5125;1.8908;0.6217;10.9755;1.0000
2023-01-02T13:15:00.0/2023-01-02T13:16:00.0;4.0275;2.5009;1.8805;0.6204;10.9557;2.5009;1.8805;0.6204;10.9557;1.0000
2023-01-02T13:16:00.0/2023-01-02T13:17:00.0;4.0126;2.4892;1.8701;0.6191;10.9355;2.4892;1.8701;0.6191;10.9355;1.0000
2023-01-02T13:17:00.0/2023-01-02T13:18:00.0;3.9975;2.4773;1.8596;0.6177;10.9150;2.4773;1.8596;0.6177;10.9150;1.0000
2023-01-02T13:18:00.0/2023-01-02T13:19:00.0;3.9822;2.4652;1.8489;0.6163;10.8941;2.4652;1.8489;0.6163;10.8941;1.0000
2023-01-02T13:19:00.0/2023-01-02T13:20:00.0;3.9667;2.4529;1.8381;0.6148;10.8728;2.4529;1.8381;0.6148;10.8728;1.0000
2023-01-02T13:20:00.0/2023-01-02T13:21:00.0;3.9509;2.4405;1.8272;0.6134;10.8511;2.4405;1.8272;0.6134;10.8511;1.0000
2023-01-02T13:21:00.0/2023-01-02T13:22:00.0;3.9350;2.4280;1.8161;0.6119;10.8291;2.4280;1.8161;0.6119;10.8291;1.0000
2023-01-02T13:22:00.0/2023-01-02T13:23:00.0;3.9188;2.4152;1.8048;0.6104;10.8066;2.4152;1.8048;0.6104;10.8066;1.0000
2023-01-02T13:23:00.0/2023-01-02T13:24:00.0;3.9023;2.4024;1.7935;0.6089;10.7838;2.4024;1.7935;0.6089;10.7838;1.0000
2023-01-02T13:24:00.0/2023-01-02T13:25:00.0;3.8857;2.3893;1.7820;0.6073;10.7606;2.3893;1.7820;0.6073;10.7606;1.0000
2023-01-02T13:25:00.0/2023-01-02T13:26:00.0;3.8689;2.3761;1.7704;0.6057;10.7370;2.3761;1.7704;0.6057;10.7370;1.0000
2023-01-02T13:26:00.0/2023-01-02T13:27:00.0;3.8518;2.3627;1.7586;0.6041;10.7130;2.3627;1.7586;0.6041;10.7130;1.0000
2023-01-02T13:27:00.0/2023-01-02T13:28:00.0;3.8345;2.3492;1.7467;0.6025;10.6886;2.3492;1.7467;0.6025;10.6886;1.0000
2023-01-02T13:28:00.0/2023-01-02T13:29:00.0;3.8170;2.3355;1.7347;0.6008;10.6637;2.3355;1.7347;0.6008;10.6637;1.0000
2023-01-02T13:29:00.0/2023-01-02T13:30:00.0;3.7993;2.3217;1.7226;0.5991;10.6385;2.3217;1.7226;0.5991;10.6385;1.0000
2023-01-02T13:30:00.0/2023-01-02T13:31:00.0;3.7814;2.3077;1.7103;0.5974;10.6128;2.3077;1.7103;0.5974;10.6128;1.0000
2023-01-02T13:31:00.0/2023-01-02T13:32:00.0;3.7632;2.2935;1.6979;0.5956;10.5867;2.2935;1.6979;0.5956;10.5867;1.0000
2023-01-02T13:32:00.0/2023-01-02T13:33:00.0;3.7448;2.2792;1.6854;0.5938;10.5601;2.2792;1.6854;0.5938;10.5601;1.0000
2023-01-02T13:33:00.0/2023-01-02T13:34:00.0;3.7263;2.2648;1.6728;0.5920;10.5332;2.2648;1.6728;0.5920;10.5332;1.0000
2023-01-02T13:34:00.0/2023-01-02T13:35:00.0;3.7075;2.2502;1.6600;0.5902;10.5057;2.2502;1.6600;0.5902;10.5057;1.0000
2023-01-02T13:35:00.0/2023-01-02T13:36:00.0;3.6885;2.2354;1.6471;0.5883;10.4779;2.2354;1.6471;0.5883;10.4779;1.0000
2023-01-02T13:36:00.0/2023-01-02T13:37:00.0;3.6692;2.2205;1.6341;0.5864;10.4495;2.2205;1.6341;0.5864;10.4495;1.0000
2023-01-02T13:37:00.0/2023-01-02T13:38:00.0;3.6498;2.2054;1.6209;0.5845;10.4208;2.2054;1.6209;0.5845;10.4208;1.0000
2023-01-02T13:38:00.0/2023-01-02T13:39:00.0;3.6301;2.1902;1.6077;0.5825;10.3917;2.1902;1.6077;0.5825;10.3917;1.0000
2023-01-02T13:39:00.0/2023-01-02T13:40:00.0;3.6103;2.1749;1.5944;0.5805;10.3621;2.1749;1.5944;0.5805;10.3621;1.0000
2023-01-02T13:40:00.0/2023-01-02T13:41:00.0;3.5902;2.1594;1.5809;0.5785;10.3320;2.1594;1.5809;0.5785;10.3320;1.0000
2023-01-02T13:41:00.0/2023-01-02T13:42:00.0;3.5699;2.1438;1.5673;0.5765;10.3014;2.1438;1.5673;0.5765;10.3014;1.0000
2023-01-02T13:42:00.0/2023-01-02T13:43:00.0;3.5494;2.1280;1.5536;0.5744;10.2704;2.1280;1.5536;0.5744;10.2704;1.0000
2023-01-02T13:43:00.0/2023-01-02T13:44:00.0;3.5287;2.1121;1.5398;0.5723;10.2388;2.1121;1.5398;0.5723;10.2388;1.0000
2023-01-02T13:44:00.0/2023-01-02T13:45:00.0;3.5077;2.0960;1.5259;0.5701;10.2068;2.0960;1.5259;0.5701;10.2068;1.0000
2023-01-02T13:45:00.0/2023-01-02T13:46:00.0;3.4866;2.0798;1.5118;0.5680;10.1743;2.0798;1.5118;0.5680;10.1743;1.0000
2023-01-02T13:46:00.0/2023-01-02T13:47:00.0;3.4653;2.0634;1.4977;0.5657;10.1412;2.0634;1.4977;0.5657;10.1412;1.0000
2023-01-02T13:47:00.0/2023-01-02T13:48:00.0;3.4437;2.0470;1.4835;0.5635;10.1076;2.0470;1.4835;0.5635;10.1076;1.0000
2023-01-02T13:48:00.0/2023-01-02T13:49:00.0;3.4219;2.0303;1.4691;0.5612;10.0735;2.0303;1.4691;0.5612;10.0735;1.0000
2023-01-02T13:49:00.0/2023-01-02T13:50:00.0;3.4000;2.0136;1.4546;0.5589;10.0388;2.0136;1.4546;0.5589;10.0388;1.0000
2023-01-02T13:50:00.0/2023-01-02T13:51:00.0;3.3778;1.9966;1.4401;0.5566;10.0036;1.9966;1.4401;0.5566;10.0036;1.0000
2023-01-02T13:51:00.0/2023-01-02T13:52:00.0;3.3554;1.9796;1.4254;0.5542;9.9678;1.9796;1.4254;0.5542;9.9678;1.0000
2023-01-02T13:52:00.0/2023-01-02T13:53:00.0;3.3328;1.9624;1.4107;0.5518;9.9315;1.9624;1.4107;0.5518;9.9315;1.0000
2023-01-02T13:53:00.0/2023-01-02T13:54:00.0;3.3100;1.9451;1.3958;0.5493;9.8946;1.9451;1.3958;0.5493;9.8946;1.0000
2023-01-02T13:54:00.0/2023-01-02T13:55:00.0;3.2870;1.9277;1.3808;0.5468;9.8571;1.9277;1.3808;0.5468;9.8571;1.0000
2023-01-02T13:55:00.0/2023-01-02T13:56:00.0;3.2637;1.9101;1.3658;0.5443;9.8190;1.9101;1.3658;0.5443;9.8190;1.0000
2023-01-02T13:56:00.0/2023-01-02T13:57:00.0;3.2403;1.8924;1.3506;0.5417;9.7804;1.8924;1.3506;0.5417;9.7804;1.0000
2023-01-02T13:57:00.0/2023-01-02T13:58:00.0;3.2167;1.8745;1.3354;0.5391;9.7411;1.8745;1.3354;0.5391;9.7411;1.0000
2023-01-02T13:58:00.0/2023-01-02T13:59:00.0;3.1928;1.8566;1.3201;0.5365;9.7012;1.8566;1.3201;0.5365;9.7012;1.0000
2023-01-02T13:59:00.0/2023-01-02T14:00:00.0;3.1688;1.8385;1.3047;0.5338;9.6607;1.8385;1.3047;0.5338;9.6607;1.0000
2023-01-02T14:00:00.0/2023-01-02T14:01:00.0;3.1445;1.8203;1.2892;0.5311;9.6196;1.8203;1.2892;0.5311;9.6196;1.0000
